TITLE,cer
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/04/06
TIME,15:17:11
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.2
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   88.4787
LASTX, 1963.2787
NPOINTS,    9375
FIRSTY,    26.01411
MAXY,   546.00513
MINY,   -37.95501
XYDATA
368.4787,54.9474
368.6787,53.0047
368.8787,50.9415
369.0787,48.778
369.2787,46.593
369.4787,44.4728
369.6787,42.5032
369.8787,40.7706
370.0787,39.3609
370.2787,38.3603
370.4787,37.8548
370.6787,37.9307
370.8787,38.6738
371.0787,40.1068
371.2787,42.0769
371.4787,44.401
371.6787,46.8962
371.8787,49.3795
372.0787,51.6679
372.2787,53.5785
372.4787,54.9282
372.6787,55.5341
372.8787,55.2132
373.0787,53.851
373.2787,51.5926
373.4787,48.6449
373.6787,45.2144
373.8787,41.5081
374.0787,37.7326
374.2787,34.0946
374.4787,30.8009
374.6787,28.0583
374.8787,26.0735
375.0787,25.0108
375.2787,24.8148
375.4787,25.3593
375.6787,26.5178
375.8787,28.1639
376.0787,30.1713
376.2787,32.4135
376.4787,34.7641
376.6787,37.0969
376.8787,39.2853
377.0787,41.2144
377.2787,42.8511
377.4787,44.1971
377.6787,45.2545
377.8787,46.0254
378.0787,46.5118
378.2787,46.7157
378.4787,46.6394
378.6787,46.2847
378.8787,45.6537
379.0787,44.752
379.2787,43.6188
379.4787,42.3128
379.6787,40.8925
379.8787,39.4168
380.0787,37.9443
380.2787,36.5338
380.4787,35.2439
380.6787,34.1336
380.8787,33.2613
381.0787,32.6824
381.2787,32.403
381.4787,32.3934
381.6787,32.6229
381.8787,33.061
382.0787,33.6771
382.2787,34.4407
382.4787,35.3212
382.6787,36.288
382.8787,37.3106
383.0787,38.358
383.2787,39.3919
383.4787,40.3671
383.6787,41.2381
383.8787,41.9594
384.0787,42.4855
384.2787,42.7711
384.4787,42.7706
384.6787,42.4385
384.8787,41.7293
385.0787,40.5995
385.2787,39.0647
385.4787,37.2105
385.6787,35.1264
385.8787,32.902
386.0787,30.6267
386.2787,28.3902
386.4787,26.282
386.6787,24.3916
386.8787,22.8086
387.0787,21.6215
387.2787,20.8636
387.4787,20.4863
387.6787,20.4344
387.8787,20.6527
388.0787,21.0862
388.2787,21.6795
388.4787,22.3775
388.6787,23.1251
388.8787,23.8671
389.0787,24.5485
389.2787,25.1499
389.4787,25.7169
389.6787,26.3022
389.8787,26.9589
390.0787,27.7397
390.2787,28.6974
390.4787,29.8849
390.6787,31.3549
390.8787,33.1605
391.0787,35.3541
391.2787,37.933
391.4787,40.766
391.6787,43.7033
391.8787,46.5953
392.0787,49.2924
392.2787,51.6448
392.4787,53.503
392.6787,54.7173
392.8787,55.138
393.0787,54.6156
393.2787,53.0769
393.4787,50.6711
393.6787,47.5882
393.8787,44.0177
394.0787,40.1495
394.2787,36.1731
394.4787,32.2785
394.6787,28.6552
394.8787,25.4931
395.0787,22.9818
395.2787,21.2592
395.4787,20.274
395.6787,19.9317
395.8787,20.1381
396.0787,20.7987
396.2787,21.8191
396.4787,23.1049
396.6787,24.5617
396.8787,26.0952
397.0787,27.6109
397.2787,29.0285
397.4787,30.3317
397.6787,31.5224
397.8787,32.6021
398.0787,33.5728
398.2787,34.4362
398.4787,35.194
398.6787,35.8481
398.8787,36.4002
399.0787,36.8521
399.2787,37.205
399.4787,37.457
399.6787,37.6054
399.8787,37.6471
400.0787,37.5794
400.2787,37.3993
400.4787,37.1039
400.6787,36.6903
400.8787,36.1556
401.0787,35.497
401.2787,34.7182
401.4787,33.869
401.6787,33.0184
401.8787,32.2357
402.0787,31.5901
402.2787,31.1508
402.4787,30.9872
402.6787,31.1682
402.8787,31.7633
403.0787,32.8415
403.2787,34.4595
403.4787,36.5664
403.6787,39.0567
403.8787,41.8249
404.0787,44.7652
404.2787,47.7718
404.4787,50.7392
404.6787,53.5615
404.8787,56.133
405.0787,58.3481
405.2787,60.1071
405.4787,61.3732
405.6787,62.1478
405.8787,62.4323
406.0787,62.2285
406.2787,61.5379
406.4787,60.3622
406.6787,58.703
406.8787,56.5619
407.0787,53.9405
407.2787,50.8465
407.4787,47.3641
407.6787,43.6314
407.8787,39.7875
408.0787,35.9716
408.2787,32.3228
408.4787,28.9802
408.6787,26.0831
408.8787,23.7705
409.0787,22.1816
409.2787,21.4474
409.4787,21.5693
409.6787,22.4435
409.8787,23.9629
410.0787,26.0208
410.2787,28.5102
410.4787,31.3242
410.6787,34.3561
410.8787,37.4989
411.0787,40.6456
411.2787,43.6916
411.4787,46.5722
411.6787,49.2609
411.8787,51.7322
412.0787,53.9609
412.2787,55.9216
412.4787,57.5891
412.6787,58.938
412.8787,59.943
413.0787,60.5789
413.2787,60.8224
413.4787,60.7062
413.6787,60.3225
413.8787,59.7658
414.0787,59.1311
414.2787,58.5132
414.4787,58.0068
414.6787,57.7068
414.8787,57.7079
415.0787,58.1051
415.2787,58.9905
415.4787,60.372
415.6787,62.1563
415.8787,64.244
416.0787,66.5358
416.2787,68.9324
416.4787,71.3342
416.6787,73.6421
416.8787,75.7566
417.0787,77.5784
417.2787,79.0097
417.4787,80.0205
417.6787,80.6725
417.8787,81.0338
418.0787,81.1723
418.2787,81.1561
418.4787,81.0534
418.6787,80.9322
418.8787,80.8605
419.0787,80.9065
419.2787,81.1375
419.4787,81.5888
419.6787,82.2463
419.8787,83.0923
420.0787,84.1087
420.2787,85.2777
420.4787,86.5813
420.6787,88.0015
420.8787,89.5206
421.0787,91.1204
421.2787,92.7834
421.4787,94.5069
421.6787,96.3132
421.8787,98.2273
422.0787,100.274
422.2787,102.479
422.4787,104.865
422.6787,107.459
422.8787,110.286
423.0787,113.369
423.2787,116.734
423.4787,120.383
423.6787,124.276
423.8787,128.368
424.0787,132.615
424.2787,136.972
424.4787,141.395
424.6787,145.839
424.8787,150.26
425.0787,154.613
425.2787,158.855
425.4787,162.95
425.6787,166.886
425.8787,170.65
426.0787,174.233
426.2787,177.623
426.4787,180.809
426.6787,183.78
426.8787,186.525
427.0787,189.033
427.2787,191.293
427.4787,193.324
427.6787,195.206
427.8787,197.031
428.0787,198.889
428.2787,200.87
428.4787,203.065
428.6787,205.564
428.8787,208.457
429.0787,211.836
429.2787,215.79
429.4787,220.357
429.6787,225.449
429.8787,230.96
430.0787,236.785
430.2787,242.818
430.4787,248.951
430.6787,255.081
430.8787,261.1
431.0787,266.903
431.2787,272.383
431.4787,277.481
431.6787,282.254
431.8787,286.778
432.0787,291.128
432.2787,295.38
432.4787,299.609
432.6787,303.892
432.8787,308.303
433.0787,312.92
433.2787,317.816
433.4787,323.042
433.6787,328.578
433.8787,334.389
434.0787,340.443
434.2787,346.708
434.4787,353.15
434.6787,359.736
434.8787,366.434
435.0787,373.21
435.2787,380.032
435.4787,386.859
435.6787,393.634
435.8787,400.294
436.0787,406.776
436.2787,413.019
436.4787,418.96
436.6787,424.536
436.8787,429.687
437.0787,434.349
437.2787,438.46
437.4787,441.988
437.6787,444.99
437.8787,447.54
438.0787,449.714
438.2787,451.585
438.4787,453.229
438.6787,454.718
438.8787,456.129
439.0787,457.536
439.2787,459.012
439.4787,460.606
439.6787,462.279
439.8787,463.977
440.0787,465.644
440.2787,467.226
440.4787,468.668
440.6787,469.915
440.8787,470.912
441.0787,471.604
441.2787,471.937
441.4787,471.879
441.6787,471.474
441.8787,470.781
442.0787,469.86
442.2787,468.771
442.4787,467.573
442.6787,466.326
442.8787,465.089
443.0787,463.922
443.2787,462.885
443.4787,462.012
443.6787,461.262
443.8787,460.572
444.0787,459.882
444.2787,459.133
444.4787,458.263
444.6787,457.211
444.8787,455.918
445.0787,454.323
445.2787,452.365
445.4787,450.016
445.6787,447.352
445.8787,444.472
446.0787,441.477
446.2787,438.467
446.4787,435.541
446.6787,432.798
446.8787,430.339
447.0787,428.263
447.2787,426.67
447.4787,425.615
447.6787,425
447.8787,424.697
448.0787,424.574
448.2787,424.501
448.4787,424.349
448.6787,423.988
448.8787,423.288
449.0787,422.118
449.2787,420.348
449.4787,417.898
449.6787,414.847
449.8787,411.315
450.0787,407.419
450.2787,403.275
450.4787,399.001
450.6787,394.716
450.8787,390.535
451.0787,386.576
451.2787,382.957
451.4787,379.755
451.6787,376.906
451.8787,374.318
452.0787,371.899
452.2787,369.557
452.4787,367.2
452.6787,364.735
452.8787,362.07
453.0787,359.113
453.2787,355.772
453.4787,351.994
453.6787,347.855
453.8787,343.46
454.0787,338.913
454.2787,334.317
454.4787,329.779
454.6787,325.4
454.8787,321.287
455.0787,317.542
455.2787,314.271
455.4787,311.532
455.6787,309.243
455.8787,307.292
456.0787,305.566
456.2787,303.951
456.4787,302.337
456.6787,300.61
456.8787,298.657
457.0787,296.366
457.2787,293.626
457.4787,290.361
457.6787,286.626
457.8787,282.496
458.0787,278.047
458.2787,273.356
458.4787,268.5
458.6787,263.555
458.8787,258.597
459.0787,253.704
459.2787,248.95
459.4787,244.386
459.6787,239.976
459.8787,235.671
460.0787,231.42
460.2787,227.173
460.4787,222.879
460.6787,218.488
460.8787,213.951
461.0787,209.216
461.2787,204.233
461.4787,198.996
461.6787,193.622
461.8787,188.25
462.0787,183.02
462.2787,178.072
462.4787,173.545
462.6787,169.579
462.8787,166.312
463.0787,163.886
463.2787,162.44
463.4787,162.021
463.6787,162.434
463.8787,163.44
464.0787,164.8
464.2787,166.276
464.4787,167.628
464.6787,168.62
464.8787,169.011
465.0787,168.564
465.2787,167.04
465.4787,164.314
465.6787,160.55
465.8787,155.955
466.0787,150.738
466.2787,145.108
466.4787,139.274
466.6787,133.443
466.8787,127.824
467.0787,122.626
467.2787,118.057
467.4787,114.249
467.6787,111.149
467.8787,108.68
468.0787,106.764
468.2787,105.323
468.4787,104.28
468.6787,103.555
468.8787,103.072
469.0787,102.753
469.2787,102.518
469.4787,102.3
469.6787,102.043
469.8787,101.697
470.0787,101.21
470.2787,100.531
470.4787,99.6095
470.6787,98.3937
470.8787,96.8325
471.0787,94.8746
471.2787,92.4692
471.4787,89.6174
471.6787,86.4249
471.8787,83.01
472.0787,79.491
472.2787,75.9862
472.4787,72.6139
472.6787,69.4924
472.8787,66.74
473.0787,64.475
473.2787,62.8149
473.4787,61.8002
473.6787,61.3294
473.8787,61.286
474.0787,61.5534
474.2787,62.0151
474.4787,62.5545
474.6787,63.0549
474.8787,63.3999
475.0787,63.4729
475.2787,63.1581
475.4787,62.4107
475.6787,61.3029
475.8787,59.9183
476.0787,58.3405
476.2787,56.653
476.4787,54.9393
476.6787,53.283
476.8787,51.7676
477.0787,50.4767
477.2787,49.4926
477.4787,48.8362
477.6787,48.4353
477.8787,48.2103
478.0787,48.0815
478.2787,47.9694
478.4787,47.7942
478.6787,47.4762
478.8787,46.936
479.0787,46.0937
479.2787,44.8716
479.4787,43.2678
479.6787,41.3827
479.8787,39.3235
480.0787,37.1979
480.2787,35.1133
480.4787,33.1771
480.6787,31.4968
480.8787,30.1799
481.0787,29.3337
481.2787,29.063
481.4787,29.3804
481.6787,30.1883
481.8787,31.3829
482.0787,32.8604
482.2787,34.5168
482.4787,36.2483
482.6787,37.951
482.8787,39.5211
483.0787,40.8546
483.2787,41.8502
483.4787,42.4725
483.6787,42.7553
483.8787,42.7359
484.0787,42.4514
484.2787,41.9392
484.4787,41.2363
484.6787,40.3801
484.8787,39.4077
485.0787,38.3563
485.2787,37.2632
485.4787,36.1622
485.6787,35.0846
485.8787,34.0616
486.0787,33.1243
486.2787,32.3038
486.4787,31.6313
486.6787,31.1379
486.8787,30.8546
487.0787,30.8128
487.2787,31.0405
487.4787,31.5195
487.6787,32.194
487.8787,33.007
488.0787,33.9016
488.2787,34.821
488.4787,35.7081
488.6787,36.5061
488.8787,37.158
489.0787,37.607
489.2787,37.7998
489.4787,37.7312
489.6787,37.4293
489.8787,36.9231
490.0787,36.2412
490.2787,35.4127
490.4787,34.4664
490.6787,33.431
490.8787,32.3354
491.0787,31.2085
491.2787,30.0792
491.4787,28.9766
491.6787,27.9302
491.8787,26.9692
492.0787,26.1232
492.2787,25.4214
492.4787,24.8933
492.6787,24.5683
492.8787,24.4757
493.0787,24.6449
493.2787,25.0986
493.4787,25.8027
493.6787,26.6942
493.8787,27.7099
494.0787,28.7869
494.2787,29.8619
494.4787,30.872
494.6787,31.7538
494.8787,32.4444
495.0787,32.8806
495.2787,33.0106
495.4787,32.8604
495.6787,32.4887
495.8787,31.9544
496.0787,31.3165
496.2787,30.6338
496.4787,29.9653
496.6787,29.3698
496.8787,28.9063
497.0787,28.6337
497.2787,28.5973
497.4787,28.7667
497.6787,29.0848
497.8787,29.4946
498.0787,29.9392
498.2787,30.3616
498.4787,30.7047
498.6787,30.9115
498.8787,30.925
499.0787,30.6883
499.2787,30.1635
499.4787,29.4003
499.6787,28.4731
499.8787,27.4562
500.0787,26.4242
500.2787,25.4515
500.4787,24.6124
500.6787,23.9814
500.8787,23.6329
501.0787,23.6413
501.2787,24.0534
501.4787,24.8147
501.6787,25.8476
501.8787,27.0745
502.0787,28.4177
502.2787,29.7997
502.4787,31.1428
502.6787,32.3694
502.8787,33.4019
503.0787,34.1628
503.2787,34.5993
503.4787,34.7319
503.6787,34.5946
503.8787,34.221
504.0787,33.645
504.2787,32.9004
504.4787,32.0209
504.6787,31.0405
504.8787,29.9929
505.0787,28.912
505.2787,27.8356
505.4787,26.811
505.6787,25.887
505.8787,25.1123
506.0787,24.5355
506.2787,24.2055
506.4787,24.1709
506.6787,24.4804
506.8787,25.1827
507.0787,26.326
507.2787,27.9033
507.4787,29.8037
507.6787,31.9052
507.8787,34.0857
508.0787,36.2231
508.2787,38.1951
508.4787,39.8799
508.6787,41.1551
508.8787,41.8987
509.0787,41.9902
509.2787,41.4002
509.4787,40.2353
509.6787,38.6136
509.8787,36.653
510.0787,34.4712
510.2787,32.1864
510.4787,29.9163
510.6787,27.7789
510.8787,25.8921
511.0787,24.3717
511.2787,23.2639
511.4787,22.532
511.6787,22.1344
511.8787,22.0294
512.0787,22.1756
512.2787,22.5314
512.4787,23.055
512.6787,23.705
512.8787,24.4398
513.0787,25.2188
513.2787,26.0256
513.4787,26.8665
513.6787,27.7483
513.8787,28.6782
514.0787,29.6632
514.2787,30.7104
514.4787,31.8269
514.6787,33.0196
514.8787,34.2956
515.0787,35.661
515.2787,37.1069
515.4787,38.6134
515.6787,40.1603
515.8787,41.7274
516.0787,43.2945
516.2787,44.8415
516.4787,46.3482
516.6787,47.7944
516.8787,49.1599
517.0787,50.4262
517.2787,51.5923
517.4787,52.667
517.6787,53.6593
517.8787,54.5782
518.0787,55.4327
518.2787,56.2319
518.4787,56.9847
518.6787,57.7002
518.8787,58.3873
519.0787,59.0546
519.2787,59.7073
519.4787,60.349
519.6787,60.9833
519.8787,61.6138
520.0787,62.2442
520.2787,62.8781
520.4787,63.5191
520.6787,64.1709
520.8787,64.837
521.0787,65.5186
521.2787,66.2034
521.4787,66.8746
521.6787,67.5154
521.8787,68.109
522.0787,68.6386
522.2787,69.0874
522.4787,69.4387
522.6787,69.6756
522.8787,69.7814
523.0787,69.7526
523.2787,69.6378
523.4787,69.4987
523.6787,69.3967
523.8787,69.3934
524.0787,69.5503
524.2787,69.9289
524.4787,70.5909
524.6787,71.5976
524.8787,73.0106
525.0787,74.8614
525.2787,77.0947
525.4787,79.6402
525.6787,82.4273
525.8787,85.3854
526.0787,88.4441
526.2787,91.5329
526.4787,94.5811
526.6787,97.5184
526.8787,100.274
527.0787,102.81
527.2787,105.153
527.4787,107.338
527.6787,109.402
527.8787,111.381
528.0787,113.309
528.2787,115.224
528.4787,117.16
528.6787,119.153
528.8787,121.239
529.0787,123.421
529.2787,125.654
529.4787,127.885
529.6787,130.066
529.8787,132.146
530.0787,134.075
530.2787,135.801
530.4787,137.275
530.6787,138.446
530.8787,139.266
531.0787,139.746
531.2787,139.966
531.4787,140.009
531.6787,139.96
531.8787,139.903
532.0787,139.92
532.2787,140.097
532.4787,140.517
532.6787,141.264
532.8787,142.418
533.0787,143.989
533.2787,145.932
533.4787,148.195
533.6787,150.729
533.8787,153.486
534.0787,156.415
534.2787,159.467
534.4787,162.593
534.6787,165.743
534.8787,168.87
535.0787,171.954
535.2787,174.993
535.4787,177.984
535.6787,180.924
535.8787,183.811
536.0787,186.643
536.2787,189.416
536.4787,192.128
536.6787,194.777
536.8787,197.362
537.0787,199.903
537.2787,202.429
537.4787,204.967
537.6787,207.546
537.8787,210.194
538.0787,212.94
538.2787,215.811
538.4787,218.835
538.6787,222.041
538.8787,225.449
539.0787,229.029
539.2787,232.742
539.4787,236.544
539.6787,240.394
539.8787,244.25
540.0787,248.07
540.2787,251.812
540.4787,255.434
540.6787,258.895
540.8787,262.158
541.0787,265.206
541.2787,268.024
541.4787,270.6
541.6787,272.92
541.8787,274.97
542.0787,276.737
542.2787,278.207
542.4787,279.367
542.6787,280.203
542.8787,280.734
543.0787,281.048
543.2787,281.247
543.4787,281.432
543.6787,281.702
543.8787,282.159
544.0787,282.904
544.2787,284.036
544.4787,285.657
544.6787,287.866
544.8787,290.672
545.0787,293.938
545.2787,297.515
545.4787,301.253
545.6787,305
545.8787,308.607
546.0787,311.924
546.2787,314.801
546.4787,317.087
546.6787,318.637
546.8787,319.438
547.0787,319.626
547.2787,319.346
547.4787,318.745
547.6787,317.967
547.8787,317.157
548.0787,316.461
548.2787,316.025
548.4787,315.993
548.6787,316.502
548.8787,317.576
549.0787,319.144
549.2787,321.133
549.4787,323.469
549.6787,326.081
549.8787,328.896
550.0787,331.841
550.2787,334.842
550.4787,337.827
550.6787,340.727
550.8787,343.497
551.0787,346.107
551.2787,348.528
551.4787,350.73
551.6787,352.684
551.8787,354.36
552.0787,355.728
552.2787,356.759
552.4787,357.423
552.6787,357.7
552.8787,357.627
553.0787,357.261
553.2787,356.66
553.4787,355.88
553.6787,354.98
553.8787,354.017
554.0787,353.048
554.2787,352.13
554.4787,351.321
554.6787,350.676
554.8787,350.241
555.0787,350.06
555.2787,350.177
555.4787,350.635
555.6787,351.48
555.8787,352.755
556.0787,354.503
556.2787,356.77
556.4787,359.598
556.6787,362.979
556.8787,366.772
557.0787,370.82
557.2787,374.963
557.4787,379.043
557.6787,382.9
557.8787,386.377
558.0787,389.314
558.2787,391.552
558.4787,392.934
558.6787,393.41
558.8787,393.097
559.0787,392.132
559.2787,390.647
559.4787,388.777
559.6787,386.658
559.8787,384.422
560.0787,382.206
560.2787,380.142
560.4787,378.362
560.6787,376.924
560.8787,375.802
561.0787,374.97
561.2787,374.399
561.4787,374.063
561.6787,373.932
561.8787,373.98
562.0787,374.179
562.2787,374.501
562.4787,374.918
562.6787,375.407
562.8787,375.946
563.0787,376.515
563.2787,377.092
563.4787,377.655
563.6787,378.184
563.8787,378.657
564.0787,379.053
564.2787,379.351
564.4787,379.534
564.6787,379.611
564.8787,379.607
565.0787,379.545
565.2787,379.45
565.4787,379.344
565.6787,379.252
565.8787,379.197
566.0787,379.203
566.2787,379.294
566.4787,379.486
566.6787,379.76
566.8787,380.089
567.0787,380.444
567.2787,380.798
567.4787,381.121
567.6787,381.386
567.8787,381.564
568.0787,381.628
568.2787,381.549
568.4787,381.312
568.6787,380.934
568.8787,380.44
569.0787,379.855
569.2787,379.201
569.4787,378.505
569.6787,377.79
569.8787,377.08
570.0787,376.399
570.2787,375.773
570.4787,375.209
570.6787,374.69
570.8787,374.197
571.0787,373.709
571.2787,373.206
571.4787,372.668
571.6787,372.076
571.8787,371.409
572.0787,370.646
572.2787,369.77
572.4787,368.779
572.6787,367.695
572.8787,366.541
573.0787,365.34
573.2787,364.115
573.4787,362.887
573.6787,361.681
573.8787,360.517
574.0787,359.42
574.2787,358.411
574.4787,357.509
574.6787,356.728
574.8787,356.082
575.0787,355.587
575.2787,355.257
575.4787,355.107
575.6787,355.151
575.8787,355.404
576.0787,355.881
576.2787,356.589
576.4787,357.489
576.6787,358.52
576.8787,359.622
577.0787,360.734
577.2787,361.795
577.4787,362.744
577.6787,363.521
577.8787,364.064
578.0787,364.314
578.2787,364.227
578.4787,363.834
578.6787,363.183
578.8787,362.325
579.0787,361.307
579.2787,360.18
579.4787,358.994
579.6787,357.796
579.8787,356.636
580.0787,355.565
580.2787,354.622
580.4787,353.827
580.6787,353.199
580.8787,352.755
581.0787,352.511
581.2787,352.486
581.4787,352.696
581.6787,353.16
581.8787,353.893
582.0787,354.914
582.2787,356.204
582.4787,357.697
582.6787,359.322
582.8787,361.007
583.0787,362.681
583.2787,364.274
583.4787,365.714
583.6787,366.931
583.8787,367.852
584.0787,368.41
584.2787,368.582
584.4787,368.385
584.6787,367.838
584.8787,366.962
585.0787,365.775
585.2787,364.296
585.4787,362.546
585.6787,360.543
585.8787,358.306
586.0787,355.86
586.2787,353.272
586.4787,350.632
586.6787,348.032
586.8787,345.562
587.0787,343.313
587.2787,341.375
587.4787,339.84
587.6787,338.799
587.8787,338.342
588.0787,338.537
588.2787,339.332
588.4787,340.639
588.6787,342.37
588.8787,344.436
589.0787,346.749
589.2787,349.22
589.4787,351.761
589.6787,354.283
589.8787,356.699
590.0787,358.93
590.2787,360.928
590.4787,362.651
590.6787,364.055
590.8787,365.098
591.0787,365.737
591.2787,365.929
591.4787,365.631
591.6787,364.801
591.8787,363.396
592.0787,361.45
592.2787,359.118
592.4787,356.565
592.6787,353.957
592.8787,351.459
593.0787,349.238
593.2787,347.458
593.4787,346.285
593.6787,345.886
593.8787,346.419
594.0787,347.894
594.2787,350.182
594.4787,353.149
594.6787,356.658
594.8787,360.575
595.0787,364.764
595.2787,369.091
595.4787,373.419
595.6787,377.614
595.8787,381.545
596.0787,385.131
596.2787,388.315
596.4787,391.041
596.6787,393.255
596.8787,394.9
597.0787,395.92
597.2787,396.262
597.4787,395.868
597.6787,394.683
597.8787,392.684
598.0787,390.007
598.2787,386.841
598.4787,383.37
598.6787,379.782
598.8787,376.263
599.0787,373
599.2787,370.18
599.4787,367.99
599.6787,366.615
599.8787,366.16
600.0787,366.508
600.2787,367.508
600.4787,369.006
600.6787,370.851
600.8787,372.889
601.0787,374.969
601.2787,376.937
601.4787,378.642
601.6787,379.932
601.8787,380.749
602.0787,381.167
602.2787,381.276
602.4787,381.162
602.6787,380.913
602.8787,380.615
603.0787,380.358
603.2787,380.227
603.4787,380.311
603.6787,380.692
603.8787,381.366
604.0787,382.258
604.2787,383.288
604.4787,384.377
604.6787,385.446
604.8787,386.418
605.0787,387.212
605.2787,387.751
605.4787,387.955
605.6787,387.755
605.8787,387.166
606.0787,386.237
606.2787,385.02
606.4787,383.568
606.6787,381.931
606.8787,380.161
607.0787,378.31
607.2787,376.428
607.4787,374.569
607.6787,372.774
607.8787,371.057
608.0787,369.421
608.2787,367.871
608.4787,366.411
608.6787,365.044
608.8787,363.776
609.0787,362.61
609.2787,361.55
609.4787,360.6
609.6787,359.752
609.8787,358.972
610.0787,358.222
610.2787,357.464
610.4787,356.661
610.6787,355.776
610.8787,354.771
611.0787,353.607
611.2787,352.248
611.4787,350.658
611.6787,348.845
611.8787,346.868
612.0787,344.792
612.2787,342.677
612.4787,340.588
612.6787,338.587
612.8787,336.736
613.0787,335.099
613.2787,333.737
613.4787,332.706
613.6787,331.97
613.8787,331.435
614.0787,331.007
614.2787,330.591
614.4787,330.093
614.6787,329.419
614.8787,328.474
615.0787,327.163
615.2787,325.393
615.4787,323.093
615.6787,320.321
615.8787,317.179
616.0787,313.767
616.2787,310.187
616.4787,306.54
616.6787,302.927
616.8787,299.449
617.0787,296.206
617.2787,293.301
617.4787,290.796
617.6787,288.657
617.8787,286.832
618.0787,285.27
618.2787,283.918
618.4787,282.726
618.6787,281.641
618.8787,280.613
619.0787,279.59
619.2787,278.521
619.4787,277.375
619.6787,276.149
619.8787,274.843
620.0787,273.456
620.2787,271.988
620.4787,270.439
620.6787,268.808
620.8787,267.094
621.0787,265.297
621.2787,263.418
621.4787,261.461
621.6787,259.438
621.8787,257.359
622.0787,255.236
622.2787,253.08
622.4787,250.901
622.6787,248.709
622.8787,246.517
623.0787,244.334
623.2787,242.173
623.4787,240.056
623.6787,238.006
623.8787,236.048
624.0787,234.208
624.2787,232.508
624.4787,230.975
624.6787,229.633
624.8787,228.506
625.0787,227.619
625.2787,226.97
625.4787,226.48
625.6787,226.055
625.8787,225.602
626.0787,225.026
626.2787,224.234
626.4787,223.132
626.6787,221.625
626.8787,219.621
627.0787,217.026
627.2787,213.822
627.4787,210.103
627.6787,205.972
627.8787,201.53
628.0787,196.88
628.2787,192.126
628.4787,187.368
628.6787,182.711
628.8787,178.257
629.0787,174.105
629.2787,170.309
629.4787,166.889
629.6787,163.862
629.8787,161.245
630.0787,159.056
630.2787,157.313
630.4787,156.034
630.6787,155.236
630.8787,154.938
631.0787,155.139
631.2787,155.731
631.4787,156.562
631.6787,157.479
631.8787,158.331
632.0787,158.965
632.2787,159.229
632.4787,158.971
632.6787,158.039
632.8787,156.282
633.0787,153.617
633.2787,150.175
633.4787,146.127
633.6787,141.641
633.8787,136.887
634.0787,132.035
634.2787,127.254
634.4787,122.713
634.6787,118.582
634.8787,115.029
635.0787,112.121
635.2787,109.779
635.4787,107.915
635.6787,106.439
635.8787,105.261
636.0787,104.291
636.2787,103.44
636.4787,102.62
636.6787,101.739
636.8787,100.714
637.0787,99.5314
637.2787,98.2318
637.4787,96.8558
637.6787,95.4444
637.8787,94.0386
638.0787,92.6795
638.2787,91.4079
638.4787,90.2649
638.6787,89.2914
638.8787,88.5189
639.0787,87.9234
639.2787,87.4618
639.4787,87.0903
639.6787,86.7658
639.8787,86.4446
640.0787,86.0834
640.2787,85.6388
640.4787,85.0672
640.6787,84.3254
640.8787,83.3955
641.0787,82.3266
641.2787,81.1784
641.4787,80.0105
641.6787,78.8825
641.8787,77.8543
642.0787,76.9855
642.2787,76.3357
642.4787,75.9646
642.6787,75.9299
642.8787,76.2156
643.0787,76.7136
643.2787,77.3101
643.4787,77.8913
643.6787,78.3433
643.8787,78.5522
644.0787,78.4042
644.2787,77.7855
644.4787,76.5822
644.6787,74.6957
644.8787,72.1936
645.0787,69.2455
645.2787,66.0223
645.4787,62.6952
645.6787,59.435
645.8787,56.4129
646.0787,53.7999
646.2787,51.767
646.4787,50.4851
646.6787,50.075
646.8787,50.4287
647.0787,51.3739
647.2787,52.7383
647.4787,54.3495
647.6787,56.0349
647.8787,57.6224
648.0787,58.9395
648.2787,59.8137
648.4787,60.0735
648.6787,59.6404
648.8787,58.6253
649.0787,57.1618
649.2787,55.3835
649.4787,53.4241
649.6787,51.4171
649.8787,49.4963
650.0787,47.7952
650.2787,46.4474
650.4787,45.5815
650.6787,45.2121
650.8787,45.2448
651.0787,45.5803
651.2787,46.1195
651.4787,46.7634
651.6787,47.4128
651.8787,47.9686
652.0787,48.3317
652.2787,48.4029
652.4787,48.0996
652.6787,47.462
652.8787,46.5865
653.0787,45.5695
653.2787,44.5076
653.4787,43.4973
653.6787,42.635
653.8787,42.0174
654.0787,41.7409
654.2787,41.9021
654.4787,42.5495
654.6787,43.5806
654.8787,44.8631
655.0787,46.2646
655.2787,47.6529
655.4787,48.8957
655.6787,49.8606
655.8787,50.4154
656.0787,50.4277
656.2787,49.7673
656.4787,48.4074
656.6787,46.4677
656.8787,44.0792
657.0787,41.3728
657.2787,38.4795
657.4787,35.5302
657.6787,32.6558
657.8787,29.9872
658.0787,27.6555
658.2787,25.7833
658.4787,24.3953
658.6787,23.4505
658.8787,22.9071
659.0787,22.723
659.2787,22.8562
659.4787,23.2648
659.6787,23.9068
659.8787,24.7402
660.0787,25.7231
660.2787,26.8151
660.4787,27.9835
660.6787,29.198
660.8787,30.4283
661.0787,31.6439
661.2787,32.8145
