,Imag der fit,log freq [Hz],log eps real (raw),log freq [Hz],log eps real (fit),log freq [Hz],log eps real peak 1,log freq [Hz],polarization term,log freq [Hz],log eps imag der (raw),log freq [Hz],log eps imag (fit),log freq [Hz],log eps imag der peak 1,log freq [Hz],sigma term, ,Real fit,log freq [Hz],log eps real (fit),log freq [Hz],log eps real peak {0}.format(i+1),log freq [Hz],polarization term,log freq [Hz],log eps imag (fit),log freq [Hz],log eps imag der peak 1,log freq [Hz],sigma term
20,,3.492926534230494,5.242876709342426,4.539440619950651,94409.22012042865,3.2237318590364854,5.2395773930838185,4.539440619950651,-4.220728882893528,3.492926534230494,5.242876709342426,4.539440619950651,91043.57198885868,3.2237318590364854,4.0476582011646265,4.539440619950651,3.8635714080881316,,,4.539440619950651,48766.5398640725,2.8329298338634743,5.25345274177273,4.539440619950651,2.5078010037581833,4.539440619950651,86912.7068184415,3.130909631843272,4.060197472544928,4.539440619950651,3.8635714080881316
21,,3.346798777734397,5.267917604537534,4.5113958471514986,100395.08932684717,3.264135899440526,5.239212073232247,4.5113958471514986,-4.205004680470908,3.346798777734397,5.267917604537534,4.5113958471514986,92661.54495381615,3.264135899440526,4.087696921717095,4.5113958471514986,3.8792956105107512,,,4.5113958471514986,53487.061672554606,2.8834348843685245,5.253333744751503,4.5113958471514986,2.541182772843727,4.5113958471514986,89451.14852353232,3.1713136722473125,4.1002361930973965,4.5113958471514986,3.8792956105107512
22,,3.200669960345712,5.292705643581569,4.483351074352346,106553.94849510056,3.3045399398445663,5.238772451779628,4.483351074352346,-4.189280478048288,3.200669960345712,5.292705643581569,4.483351074352346,93968.49315945308,3.3045399398445663,4.127661340668516,4.483351074352346,3.895019812933371,,,4.483351074352346,58463.87918934795,2.933939934873575,5.253183634056238,4.483351074352346,2.57456454192927,4.483351074352346,91772.33575236436,3.2117177126513528,4.140200612048818,4.483351074352346,3.895019812933371
23,,3.054544113453179,5.31761419263232,4.455306301553194,112846.07983040606,3.344943980248607,5.238243516334526,4.455306301553194,-4.1735562756256686,3.054544113453179,5.31761419263232,4.455306301553194,94944.34936918812,3.344943980248607,4.167536445627455,4.455306301553194,3.9107440153559914,,,4.455306301553194,63673.91792416365,2.9844449853786257,5.25299428985518,4.455306301553194,2.607946311014813,4.455306301553194,93841.63869312502,3.2521217530553934,4.180075717007758,4.455306301553194,3.9107440153559914
24,,2.908414775448775,5.344034472055584,4.427261528754042,119228.30064725548,3.385348020652647,5.237607265819589,4.427261528754042,-4.157832073203049,2.908414775448775,5.344034472055584,4.427261528754042,95575.51755376368,3.385348020652647,4.207304235516559,4.427261528754042,3.9264682177786105,,,4.427261528754042,69087.89633400842,3.034950035883676,5.252755482316842,4.427261528754042,2.6413280801003567,4.427261528754042,95627.17724106328,3.2925257934594336,4.2198435068968605,4.427261528754042,3.9264682177786105
25,,2.762286847021075,5.3723909051376175,4.39921675595489,125655.3161666966,3.425752061056688,5.236842135310011,4.39921675595489,-4.142107870780428,2.762286847021075,5.3723909051376175,4.39921675595489,95855.55675160467,3.425752061056688,4.246943145411022,4.39921675595489,3.9421924202012306,,,4.39921675595489,74670.74885466306,3.0854550863887265,5.252454328654476,4.39921675595489,2.6747098491859,4.39921675595489,97101.14356672237,3.3329298338634743,4.2594824167913234,4.39921675595489,3.9421924202012306
26,,2.616159261794806,5.403206341644807,4.371171983155738,132081.21867407582,3.466156101460728,5.23592231900834,4.371171983155738,-4.126383668357809,2.616159261794806,5.403206341644807,4.371171983155738,95785.5226471789,3.466156101460728,4.28642736951339,4.371171983155738,3.9579166226238507,,,4.371171983155738,80382.38108636149,3.135960136893777,5.252074613604623,4.371171983155738,2.7080916182714434,4.371171983155738,98241.04481445315,3.3733338742675145,4.298966640893692,4.371171983155738,3.9579166226238507
27,,2.470031015905708,5.436933511306102,4.343127210356585,138461.03114379646,3.5065601418647683,5.2348169772740745,4.343127210356585,-4.110659465935189,2.470031015905708,5.436933511306102,4.343127210356585,95373.9355968186,3.5065601418647683,4.325726068183165,4.343127210356585,3.9736408250464708,,,4.343127210356585,86178.73695098168,3.1864651873988272,5.2515959408491515,4.343127210356585,2.7414733873569865,4.343127210356585,99030.76980205454,3.4137379146715547,4.338265339563467,4.343127210356585,3.9736408250464708
28,,2.323903568817623,5.473882399415996,4.315082437557433,144752.18820564423,3.546964182268809,5.233489313534768,4.315082437557433,-4.0949352635125695,2.323903568817623,5.473882399415996,4.315082437557433,94636.37810637156,3.546964182268809,4.3648024448479,4.315082437557433,3.9893650274690904,,,4.315082437557433,92013.12609948283,3.2369702379038783,5.2509926762664,4.315082437557433,2.7748551564425297,4.315082437557433,99461.39058361844,3.4541419550755954,4.377341716228202,4.315082437557433,3.9893650274690904
29,,2.177775945152018,5.514563689780044,4.287037664758281,150915.85469463226,3.587368222672849,5.231895507871659,4.287037664758281,-4.079211061089949,2.177775945152018,5.514563689780044,4.287037664758281,93594.75860040115,3.587368222672849,4.40361267958883,4.287037664758281,4.005089229891711,,,4.287037664758281,97837.73150071976,3.2874752884089284,5.250232636602356,4.287037664758281,2.808236925528074,4.287037664758281,99531.62823024458,3.4945459954796356,4.416151950969132,4.287037664758281,4.005089229891711
30,,2.031646755837423,5.557715276554825,4.258992891959128,156918.00069162087,3.6277722630768894,5.2299834966758,4.258992891959128,-4.0634868586673285,2.031646755837423,5.557715276554825,4.258992891959128,92276.30683782524,3.6277722630768894,4.442104708797012,4.258992891959128,4.0208134323143305,,,4.258992891959128,103605.19655167949,3.337980338913979,5.24927546959052,4.258992891959128,2.8416186946136173,4.258992891959128,99247.94043833387,3.534950035883676,4.4546439801773134,4.258992891959128,4.0208134323143305
31,,1.885518962423074,5.603321953005302,4.230948119159976,162730.17871579874,3.66817630348093,5.227691592789512,4.230948119159976,-4.047762656244709,1.885518962423074,5.603321953005302,4.230948119159976,90712.38574837023,3.66817630348093,4.480216845314764,4.230948119159976,4.036537634736951,,,4.230948119159976,109270.1817347034,3.3884853894190297,5.248070664521413,4.230948119159976,2.875000463699161,4.230948119159976,98624.22293000457,3.5753540762877165,4.492756116695067,4.230948119159976,4.036537634736951
32,,1.7393903614622181,5.651099606410439,4.202903346360824,168329.97921956208,3.7085803438849707,5.2249469489924545,4.202903346360824,-4.032038453822089,1.7393903614622181,5.651099606410439,4.202903346360824,88937.21282043678,3.7085803438849707,4.517876241921748,4.202903346360824,4.05226183715957,,,4.202903346360824,114790.78445133094,3.43899043992408,5.2465551272030675,4.202903346360824,2.908382232784704,4.202903346360824,97681.15214048492,3.615758116691757,4.530415513302049,4.202903346360824,4.05226183715957
33,,1.593262800621428,5.7000951055958105,4.1748585735616714,173701.17023513943,3.748984384289011,5.22166388080658,4.1748585735616714,-4.01631425139947,1.593262800621428,5.7000951055958105,4.1748585735616714,86986.58152595583,3.748984384289011,4.554997214139913,4.1748585735616714,4.06798603958219,,,4.1748585735616714,120129.73154642688,3.489495490429131,5.2446502525538214,4.1748585735616714,2.9417640018702476,4.1748585735616714,96445.22822097159,3.6561621570957974,4.567536485520215,4.1748585735616714,4.06798603958219
34,,1.4471347649431903,5.750473680761181,4.146813800762519,178833.55212663126,3.789388424693051,5.217742083812033,4.146813800762519,-4.000590048976849,1.4471347649431903,5.750473680761181,4.146813800762519,84896.6614457125,3.789388424693051,4.591479457549407,4.146813800762519,4.08371024200481,,,4.146813800762519,125255.27943850661,3.540000540934181,5.242258435508732,4.146813800762519,2.9751457709557907,4.146813800762519,94947.60058682616,3.6965661974998376,4.6040187289297085,4.146813800762519,4.08371024200481
35,,1.301006108810582,5.80102345015902,4.118769027963367,183722.576430074,3.829792465097092,5.213064807462994,4.118769027963367,-3.9848658465542295,1.301006108810582,5.80102345015902,4.118769027963367,82702.93772796344,3.829792465097092,4.627206221604408,4.118769027963367,4.0994344444274295,,,4.118769027963367,130141.78747426985,3.5905055914392316,5.2392589821847055,4.118769027963367,3.008527540041334,4.118769027963367,93222.77045914426,3.7369702379038783,4.63974549298471,4.118769027963367,4.0994344444274295
36,,1.154880244718762,5.851904416191427,4.090724255164215,188368.78776648716,3.870196505501132,5.207497082990552,4.090724255164215,-3.96914164413161,1.154880244718762,5.851904416191427,4.090724255164215,80439.32963579608,3.870196505501132,4.662042537536006,4.090724255164215,4.11515864685005,,,4.090724255164215,134769.9614161417,3.6410106419442823,5.235503426424477,4.090724255164215,3.0419093091268774,4.090724255164215,91307.26550694578,3.7773742783079185,4.674581808916308,4.090724255164215,4.11515864685005
37,,1.008749168816498,5.903543587760388,4.062679482365063,192777.15021218048,3.9106005459051723,5.200884147823415,4.062679482365063,-3.95341744170899,1.008749168816498,5.903543587760388,4.062679482365063,78137.50729519883,3.9106005459051723,4.695833642772909,4.062679482365063,4.13088284927267,,,4.062679482365063,139126.79162193215,3.6915156924493324,5.230810332663892,4.062679482365063,3.0752910782124205,4.062679482365063,89238.37216839583,3.8177783187119587,4.708372914153212,4.062679482365063,4.13088284927267
38,,0.8626226654138293,5.9556103110603145,4.0346347095659105,196956.31571074034,3.951004586309213,5.193050261903253,4.0346347095659105,-3.93769323928637,0.8626226654138293,5.9556103110603145,4.0346347095659105,75826.4076877942,3.951004586309213,4.728403797256789,4.0346347095659105,4.14660705169529,,,4.0346347095659105,143205.231468008,3.742020742954383,5.224959787429763,4.0346347095659105,3.1086728472979637,4.0346347095659105,87052.99428408335,3.8581823591159994,4.74094306863709,4.0346347095659105,4.14660705169529
39,,0.7164941530282157,6.007602704535406,4.006589936766758,200917.88401476908,3.9914086267132536,5.18379816848325,4.006589936766758,-3.92196903686375,0.7164941530282157,6.007602704535406,4.006589936766758,73531.93684721524,3.9914086267132536,4.759555744240825,4.006589936766758,4.162331254117909,,,4.006589936766758,147003.67443634503,3.7925257934594336,5.2176879616127465,4.006589936766758,3.1420546163835072,4.006589936766758,84786.68572993249,3.89858639952004,4.772095015621127,4.006589936766758,4.162331254117909
40,,0.5703666178927084,6.061260170729536,3.978545163967606,204675.69321572717,4.031812667117293,5.172909505662889,3.978545163967606,-3.90624483444113,0.5703666178927084,6.061260170729536,3.978545163967606,71276.83562462658,4.031812667117293,4.789071121824505,3.978545163967606,4.1780554565405295,,,3.978545163967606,150525.29306408114,3.8430308439644842,5.208682371975146,3.978545163967606,3.1754363854690504,3.978545163967606,82472.88311495371,3.9389904399240803,4.801610393204807,3.978545163967606,4.1780554565405295
41,,0.42423788145448615,6.1145476033006085,3.950500391168454,208245.1688639709,4.072216707521334,5.160146512131653,3.950500391168454,-3.8905206320185104,0.42423788145448615,6.1145476033006085,3.950500391168454,69080.6810823218,4.072216707521334,4.816712168697309,3.950500391168454,4.193779658963149,,,3.950500391168454,153777.3008259538,3.8935358944695344,5.197578776930759,3.950500391168454,3.208818154554594,3.950500391168454,80142.34498959784,3.9793944803281205,4.829251440077611,3.950500391168454,4.193779658963149
42,,0.2781108268399092,6.167559526711227,3.9224556183693013,211642.74927791161,4.112620747925375,5.1452553731348765,3.9224556183693013,-3.8747964295958908,0.2781108268399092,6.167559526711227,3.9224556183693013,66959.99388709551,4.112620747925375,4.842225070104574,3.9224556183693013,4.20950386138577,,,3.9224556183693013,156770.19083710873,3.944040944974585,5.18396097374441,3.9224556183693013,3.242199923640137,3.9224556183693013,77822.78814645953,4.019798520732161,4.854764341484875,3.9224556183693013,4.20950386138577
43,,0.1319809598410442,6.22536098037266,3.894410845570149,214885.3957009876,4.1530247883294145,5.127971498583122,3.894410845570149,-3.8590722271732703,0.1319809598410442,6.22536098037266,3.894410845570149,64928.42311987528,4.1530247883294145,4.865345235956859,3.894410845570149,4.225228063808389,,,3.894410845570149,159516.99506922942,3.9945459954796356,5.167365041472052,3.894410845570149,3.2755816927256816,3.894410845570149,75538.70028148525,4.060202561136201,4.877884507337161,3.894410845570149,4.225228063808389
44,,-0.014145729815780772,6.285188114327539,3.866366072770997,217990.18887536542,4.193428828733455,5.1080268934129505,3.866366072770997,-3.84334802475065,-0.014145729815780772,6.285188114327539,3.866366072770997,62996.98278141812,4.193428828733455,4.885804671190728,3.866366072770997,4.240952266231009,,,3.866366072770997,162032.59643109704,4.045051045984686,5.147289657734903,3.866366072770997,3.3089634618112247,3.866366072770997,73311.30151135624,4.100606601540242,4.89834394257103,3.866366072770997,4.240952266231009
45,,-0.16027376549401884,6.345420784748368,3.8383212999718443,220974.00842238567,4.233832869137496,5.085159558642702,3.8383212999718443,-3.8276238223280306,-0.16027376549401884,6.345420784748368,3.8383212999718443,61174.31814380607,4.233832869137496,4.90334137682452,3.8383212999718443,4.256676468653629,,,3.8383212999718443,164333.11503907808,4.095556096489736,5.123213820361914,3.8383212999718443,3.3423452308967683,3.8383212999718443,71158.62444358502,4.141010641944282,4.915880648204822,3.8383212999718443,4.256676468653629
46,,-0.3064014242870088,6.406788764157395,3.810276527172692,223853.2879931733,4.2742369095415365,5.059124557474705,3.810276527172692,-3.8118996199054105,-0.3064014242870088,6.406788764157395,3.810276527172692,59466.98432909526,4.2742369095415365,4.917710416060564,3.810276527172692,4.272400671076249,,,3.810276527172692,166435.38027523697,4.1460611469947874,5.094622442886315,3.810276527172692,3.3757269999823114,3.810276527172692,69095.68280261855,4.181414682348323,4.930249687440866,3.810276527172692,4.272400671076249
47,,-0.4525292840855764,6.4700148293638815,3.78223175437354,226643.83719915047,4.314640949945577,5.02970603082981,3.78223175437354,-3.796175417482791,-0.4525292840855764,6.4700148293638815,3.78223175437354,57879.723628757274,4.314640949945577,4.928695929819709,3.78223175437354,4.288124873498869,,,3.78223175437354,168356.49232536388,4.196566197499838,5.061038793303971,3.78223175437354,3.4091087690678545,3.78223175437354,67134.70107866995,4.221818722752364,4.941235201200011,3.78223175437354,4.288124873498869
48,,-0.5986580584589091,6.536111293136574,3.754186981574388,229360.72052768353,4.355044990349617,4.996729119206245,3.754186981574388,-3.780451215060171,-0.5986580584589091,6.536111293136574,3.754186981574388,56415.731818801345,4.355044990349617,4.9361230586001845,3.754186981574388,4.303849075921489,,,3.754186981574388,170113.47096080155,4.247071248004888,5.0220607876755325,3.754186981574388,3.4424905381533977,3.754186981574388,65285.38140804922,4.262222763156403,4.948662329980486,3.754186981574388,4.303849075921489
49,,-0.744785404688353,6.603671487548278,3.7261422087752356,232018.18347700464,4.395449030753658,4.960070532492727,3.7261422087752356,-3.764727012637551,-0.744785404688353,6.603671487548278,3.7261422087752356,55076.90692232622,4.395449030753658,4.939868512290707,3.7261422087752356,4.319573278344108,,,3.7261422087752356,171722.98527160368,4.297576298509939,4.9773962524959305,3.7261422087752356,3.4758723072389413,3.7261422087752356,63555.188193513604,4.302626803560444,4.952407783671009,3.7261422087752356,4.319573278344108
50,,-0.8909144055952093,6.669474016519548,3.6980974359760834,234629.61672948606,4.435853071157698,4.919666492088687,3.6980974359760834,-3.749002810214931,-0.8909144055952093,6.669474016519548,3.6980974359760834,53864.076472791945,4.435853071157698,4.939868512290707,3.6980974359760834,4.335297480766728,,,3.6980974359760834,173201.15561560882,4.348081349014989,4.92689120199088,3.6980974359760834,3.509254076324485,3.6980974359760834,61949.63529787445,4.343030843964485,4.952407783671009,3.6980974359760834,4.335297480766728
51,,-1.0,6.719763708503319,3.6700526631769312,237207.55009791092,4.476257111561738,4.875516997994124,3.6700526631769312,-3.733278607792311,-1.0,6.719763708503319,3.6700526631769312,52777.201355208395,4.476257111561738,4.9361230586001845,3.6700526631769312,4.351021683189349,,,3.6700526631769312,174563.41789252276,4.39858639952004,4.87054563616038,3.6700526631769312,3.542635845410029,3.6700526631769312,60472.564642432175,4.3834348843685245,4.948662329980486,3.6700526631769312,4.351021683189349
52,,,,3.642007890377779,239763.66905424534,4.516661151965779,4.827685828809607,3.642007890377779,-3.717554405369691,,,3.642007890377779,51815.555807024546,4.516661151965779,4.928695929819709,3.642007890377779,4.3667458856119685,,,3.642007890377779,175824.44005221716,4.44909145002509,4.808513540778718,3.642007890377779,3.5760176144955724,3.642007890377779,59126.40851571023,4.423838924772565,4.94123520120001,3.642007890377779,4.3667458856119685
53,,,,3.613963117578627,242308.84776256856,4.557065192369819,4.776296274646422,3.613963117578627,-3.701830202947071,,,3.613963117578627,50977.884223587425,4.557065192369819,4.917710416060564,3.613963117578627,4.382470088034588,,,3.613963117578627,176998.0812022501,4.49959650053014,4.7410870893509625,3.613963117578627,3.6093993835811156,3.613963117578627,57912.43076625206,4.464242965176606,4.930249687440866,3.613963117578627,4.382470088034588
54,,,,3.5859183447794742,244853.19360650305,4.597469232773859,4.7215231950063385,3.5859183447794742,-3.6861060005244513,,,3.5859183447794742,50262.53611745132,4.597469232773859,4.90334137682452,3.5859183447794742,4.398194290457209,,,3.5859183447794742,178097.38454185773,4.5501015510351905,4.66866836581646,3.5859183447794742,3.6427811526666587,3.5859183447794742,56830.94431567833,4.504647005580646,4.915880648204822,3.5859183447794742,4.398194290457209
55,,,,3.557873571980322,247406.09917828278,4.6378732731779,4.663582448968507,3.557873571980322,-3.670381798101831,,,3.557873571980322,49667.581005262255,4.6378732731779,4.885804671190728,3.557873571980322,4.413918492879828,,,3.557873571980322,179134.5964250696,4.600606601540242,4.591734102179347,3.557873571980322,3.6761629217522023,3.557873571980322,55881.504134475166,4.545051045984686,4.89834394257103,3.557873571980322,4.413918492879828
56,,,,3.52982879918117,249976.29855690073,4.67827731358194,4.602718973330596,3.52982879918117,-3.6546575956792116,,,3.52982879918117,49190.905210096564,4.67827731358194,4.865345235956859,3.52982879918117,4.429642695302448,,,3.52982879918117,180121.20500365584,4.651111652045293,4.510799384906394,3.52982879918117,3.7095446908377454,3.52982879918117,55063.076048896284,4.585455086388727,4.877884507337161,3.52982879918117,4.429642695302448
57,,,,3.5017840263820172,252571.92543860455,4.71868135398598,4.539194767074271,3.5017840263820172,-3.6389333932565915,,,3.5017840263820172,48830.29262952796,4.71868135398598,4.842225070104574,3.5017840263820172,4.445366897725068,,,3.5017840263820172,181067.99302607056,4.701616702550343,4.4263852161686525,3.5017840263820172,3.742926459923289,3.5017840263820172,54374.182577784806,4.625859126792767,4.854764341484875,3.5017840263820172,4.445366897725068
