,Imag der fit,log freq [Hz],log eps real (raw),log freq [Hz],log eps real (fit),log freq [Hz],log eps real peak 1,log freq [Hz],polarization term,log freq [Hz],log eps imag der (raw),log freq [Hz],log eps imag (fit),log freq [Hz],log eps imag der peak 1,log freq [Hz],sigma term, ,Real fit,log freq [Hz],log eps real (fit),log freq [Hz],log eps real peak {0}.format(i+1),log freq [Hz],polarization term,log freq [Hz],log eps imag (fit),log freq [Hz],log eps imag der peak 1,log freq [Hz],sigma term
20,,3.492926534230494,5.301772004990716,4.539440619950651,91322.40225989118,3.2451718714155167,5.190850768362991,4.539440619950651,-2.5145109003686437,3.492926534230494,5.301772004990716,4.539440619950651,96205.35973389761,3.2451718714155167,3.998931576443799,4.539440619950651,4.3097735824862164,,,4.539440619950651,55637.13403839812,2.8487898465698134,5.2820119182906815,4.539440619950651,3.043614947578839,4.539440619950651,106824.30053058907,3.146769644549611,4.08875664906288,4.539440619950651,4.3097735824862164
21,,3.346798777734397,5.33868155122753,4.5113958471514986,96853.19904371243,3.2855759118195573,5.19048544851142,4.5113958471514986,-2.501800902465792,3.346798777734397,5.33868155122753,4.5113958471514986,97799.45437120306,3.2855759118195573,4.0389702969962675,4.5113958471514986,4.322483580389068,,,4.5113958471514986,60886.90022945334,2.8992948970748635,5.2818929212694545,4.5113958471514986,3.073828416328128,4.5113958471514986,109721.22043246128,3.1871736849536516,4.128795369615348,4.5113958471514986,4.322483580389068
22,,3.200669960345712,5.375339829616583,4.483351074352346,102513.73883678963,3.3259799522235975,5.190045827058801,4.483351074352346,-2.4890909045629406,3.200669960345712,5.375339829616583,4.483351074352346,99110.20261286724,3.3259799522235975,4.078934715947689,4.483351074352346,4.3351935782919195,,,4.483351074352346,66400.72142284809,2.949799947579914,5.2817428105741895,4.483351074352346,3.1040418850774176,4.483351074352346,112372.10176143929,3.227577725357692,4.16875978856677,4.483351074352346,4.3351935782919195
23,,3.054544113453179,5.412127768874057,4.455306301553194,108266.11261311162,3.366383992627638,5.189516891613699,4.455306301553194,-2.476380906660089,3.054544113453179,5.412127768874057,4.455306301553194,100124.22183136354,3.366383992627638,4.118809820906628,4.455306301553194,4.3479035761947715,,,4.455306301553194,72150.40152437898,3.0003049980849648,5.281553466373132,4.455306301553194,3.134255353826707,4.455306301553194,114741.58219389475,3.2679817657617325,4.2086348935257085,4.455306301553194,4.3479035761947715
24,,2.908414775448775,5.4491913459990124,4.427261528754042,114070.22580649322,3.4067880330316784,5.188880641098762,4.427261528754042,-2.4636709087572375,2.908414775448775,5.4491913459990124,4.427261528754042,100834.41050425966,3.4067880330316784,4.1585776107957315,4.427261528754042,4.360613574097623,,,4.427261528754042,78101.34249364812,3.050810048590015,5.281314658834794,4.427261528754042,3.164468822575996,4.427261528754042,116798.04044111911,3.3083858061657727,4.248402683414812,4.427261528754042,4.360613574097623
25,,2.762286847021075,5.487794272902928,4.39921675595489,119885.11541298992,3.447192073435719,5.188115510589184,4.39921675595489,-2.450960910854386,2.762286847021075,5.487794272902928,4.39921675595489,101240.32920770106,3.447192073435719,4.1982165206901945,4.39921675595489,4.373323572000475,,,4.39921675595489,84213.1983876216,3.1013150990950655,5.281013505172428,4.39921675595489,3.194682291325285,4.39921675595489,118514.97301101325,3.3487898465698134,4.288041593309275,4.39921675595489,4.373323572000475
26,,2.616159261794806,5.527967411097291,4.371171983155738,125670.32912898186,3.4875961138397593,5.187195694287513,4.371171983155738,-2.4382509129515344,2.616159261794806,5.527967411097291,4.371171983155738,101348.25160600393,3.4875961138397593,4.237700744792563,4.371171983155738,4.386033569903326,,,4.371171983155738,90440.87616264932,3.151820149600116,5.280633790122574,4.371171983155738,3.2248957600745745,4.371171983155738,119872.22742168786,3.3891938869738536,4.327525817411644,4.371171983155738,4.386033569903326
27,,2.470031015905708,5.570079211452354,4.343127210356585,131387.2708545063,3.5280001542437995,5.186090352553247,4.343127210356585,-2.425540915048683,2.470031015905708,5.570079211452354,4.343127210356585,101170.88077211962,3.5280001542437995,4.276999443462338,4.343127210356585,4.398743567806177,,,4.343127210356585,96735.84251716529,3.2023252001051663,5.280155117367103,4.343127210356585,3.2551092288238634,4.343127210356585,120856.99188907641,3.429597927377894,4.366824516081419,4.343127210356585,4.398743567806177
28,,2.323903568817623,5.614307566859296,4.315082437557433,137000.42085663584,3.56840419464784,5.184762688813941,4.315082437557433,-2.4128309171458313,2.323903568817623,5.614307566859296,4.315082437557433,100726.75692230767,3.56840419464784,4.316075820127073,4.315082437557433,4.411453565709029,,,4.315082437557433,103047.6636762064,3.2528302506102174,5.279551852784352,4.315082437557433,3.285322697573153,4.315082437557433,121464.45601862008,3.4700019677819345,4.405900892746153,4.315082437557433,4.411453565709029
29,,2.177775945152018,5.660637840461187,4.287037664758281,142478.35339754226,3.6088082350518804,5.183168883150832,4.287037664758281,-2.4001209192429793,2.177775945152018,5.660637840461187,4.287037664758281,100039.40961056163,3.6088082350518804,4.354886054868003,4.287037664758281,4.424163563611881,,,4.287037664758281,109325.67887790804,3.3033353011152675,5.278791813120308,4.287037664758281,3.315536166322443,4.287037664758281,121698.08304721143,3.5104060081859747,4.444711127487084,4.287037664758281,4.424163563611881
30,,2.031646755837423,5.7094726409812955,4.258992891959128,147794.49716960476,3.6492122754559206,5.1812568719549725,4.258992891959128,-2.387410921340128,2.031646755837423,5.7094726409812955,4.258992891959128,99136.32692642431,3.6492122754559206,4.3933780840761845,4.258992891959128,4.436873561514733,,,4.258992891959128,115520.692792986,3.353840351620318,5.277834646108472,4.258992891959128,3.345749635071732,4.258992891959128,121569.46863000412,3.550810048590015,4.483203156695265,4.258992891959128,4.436873561514733
31,,1.885518962423074,5.759287009205374,4.230948119159976,152927.6107199403,3.6896163158599613,5.178964968068685,4.230948119159976,-2.3747009234372762,1.885518962423074,5.759287009205374,4.230948119159976,98047.82409943879,3.6896163158599613,4.431490220593937,4.230948119159976,4.449583559417584,,,4.230948119159976,121586.569900881,3.4043454021253687,5.276629841039365,4.230948119159976,3.3759631038210216,4.230948119159976,121097.7992570399,3.5912140889940556,4.521315293213018,4.230948119159976,4.449583559417584
32,,1.7393903614622181,5.810147129726455,4.202903346360824,157861.97210120672,3.730020356264002,5.176220324271627,4.202903346360824,-2.3619909255344247,1.7393903614622181,5.810147129726455,4.202903346360824,96805.89376934593,3.730020356264002,4.46914961720092,4.202903346360824,4.462293557320435,,,4.202903346360824,127481.62535234596,3.454850452630419,5.275114303721019,4.202903346360824,3.4061765725703106,4.202903346360824,120308.95956253432,3.6316181293980963,4.558974689820001,4.202903346360824,4.462293557320435
33,,1.593262800621428,5.861572044101032,4.1748585735616714,162587.3056418285,3.770424396668042,5.172937256085753,4.1748585735616714,-2.349280927631573,1.593262800621428,5.861572044101032,4.1748585735616714,95443.1113338678,3.770424396668042,4.506270589419086,4.1748585735616714,4.475003555223287,,,4.1748585735616714,133169.73004444523,3.50535550313547,5.273209429071773,4.1748585735616714,3.4363900413196,4.1748585735616714,119234.36690357447,3.6720221698021365,4.5960956620381666,4.1748585735616714,4.475003555223287
34,,1.4471347649431903,5.913386762752319,4.146813800762519,167098.48646079865,3.8108284370720824,5.169015459091206,4.146813800762519,-2.3365709297287216,1.4471347649431903,5.913386762752319,4.146813800762519,93991.65370746999,3.8108284370720824,4.54275283282858,4.146813800762519,4.487713553126138,,,4.146813800762519,138621.07857647838,3.55586055364052,5.270817612026684,4.146813800762519,3.466603510068889,4.146813800762519,117909.62993851976,3.7124262102061767,4.63257790544766,4.146813800762519,4.487713553126138
35,,1.301006108810582,5.964939068736967,4.118769027963367,171395.07398951097,3.851232477476123,5.164338182742167,4.118769027963367,-2.32386093182587,1.301006108810582,5.964939068736967,4.118769027963367,92482.47149654414,3.851232477476123,4.5784795968835805,4.118769027963367,4.50042355102899,,,4.118769027963367,143812.60250714724,3.6063656041455707,5.267818158702657,4.118769027963367,3.496816978818178,4.118769027963367,116373.13393577955,3.7528302506102174,4.668304669502662,4.118769027963367,4.50042355102899
36,,1.154880244718762,6.016753463268573,4.090724255164215,175480.72942089217,3.8916365178801633,5.158770458269725,4.090724255164215,-2.3111509339230185,1.154880244718762,6.016753463268573,4.090724255164215,90944.63587718127,3.8916365178801633,4.613315912815179,4.090724255164215,4.513133548931842,,,4.090724255164215,148728.04303781263,3.6568706546506213,5.2640626029424284,4.090724255164215,3.5270304475674674,4.090724255164215,114664.64980140475,3.7932342910142576,4.70314098543426,4.090724255164215,4.513133548931842
37,,1.008749168816498,6.068282360909297,4.062679482365063,179362.56977095667,3.9320405582842035,5.152157523102588,4.062679482365063,-2.298440936020167,1.008749168816498,6.068282360909297,4.062679482365063,89404.86462409252,3.9320405582842035,4.647107018052083,4.062679482365063,4.525843546834693,,,4.062679482365063,153357.723048212,3.7073757051556715,5.259369509181844,4.062679482365063,3.5572439163167564,4.062679482365063,112824.04873086358,3.833638331418298,4.736932090671163,4.062679482365063,4.525843546834693
38,,0.8626226654138293,6.11997142338463,4.0346347095659105,183050.5047437828,3.972444598688244,5.144323637182426,4.0346347095659105,-2.2857309381173154,0.8626226654138293,6.11997142338463,4.0346347095659105,87887.21824192272,3.972444598688244,4.679677172535961,4.0346347095659105,4.538553544737545,,,4.0346347095659105,157698.07600823202,3.757880755660722,5.253518963947715,4.0346347095659105,3.587457385066046,4.0346347095659105,110890.18341901852,3.8740423718223385,4.769502245155042,4.0346347095659105,4.538553544737545
39,,0.7164941530282157,6.171907737413988,4.006589936766758,186556.5936100357,4.012848639092285,5.135071543762423,4.006589936766758,-2.273020940214464,0.7164941530282157,6.171907737413988,4.006589936766758,86412.94762568298,4.012848639092285,4.710829119519998,4.006589936766758,4.551263542640396,,,4.006589936766758,161750.99805266553,3.8083858061657727,5.246247138130698,4.006589936766758,3.617670853815335,4.006589936766758,108899.97358209026,3.914446412226379,4.800654192139079,4.006589936766758,4.551263542640396
40,,0.5703666178927084,6.2243854240049705,3.978545163967606,189894.44943974115,4.053252679496325,5.124182880942062,3.978545163967606,-2.2603109423116123,0.5703666178927084,6.2243854240049705,3.978545163967606,85000.46907333503,4.053252679496325,4.740344497103678,3.978545163967606,4.563973540543248,,,3.978545163967606,165523.09022446792,3.8588908566708233,5.237241548493098,3.978545163967606,3.6478843225646242,3.978545163967606,106887.71137138573,3.9548504526304193,4.8301695697227585,3.978545163967606,4.563973540543248
41,,0.42423788145448615,6.2786301523460235,3.950500391168454,193078.7085129749,4.093656719900365,5.111419887410825,3.950500391168454,-2.247600944408761,0.42423788145448615,6.2786301523460235,3.950500391168454,83665.44027081417,4.093656719900365,4.767985543976482,3.950500391168454,4.576683538446099,,,3.950500391168454,169024.85229990524,3.9093959071758735,5.226137953448711,3.950500391168454,3.6780977913139132,3.950500391168454,104884.58341134596,3.9952544930344596,4.857810616595563,3.950500391168454,4.576683538446099
42,,0.2781108268399092,6.334447719241238,3.9224556183693013,196124.57438880426,4.134060760304406,5.096528748414049,3.9224556183693013,-2.2348909465059092,0.2781108268399092,6.334447719241238,3.9224556183693013,82420.91130348365,4.134060760304406,4.793498445383746,3.9224556183693013,4.589393536348951,,,3.9224556183693013,172269.87985621492,3.959900957680924,5.212520150262362,3.9224556183693013,3.7083112600632027,3.9224556183693013,102918.39195659122,4.0356585334385,4.883323518002827,3.9224556183693013,4.589393536348951
43,,0.1319809598410442,6.390230130765538,3.894410845570149,199047.4393718366,4.174464800708446,5.079244873862295,3.894410845570149,-2.2221809486030573,0.1319809598410442,6.390230130765538,3.894410845570149,81277.52699462601,4.174464800708446,4.816618611236032,3.894410845570149,4.602103534251802,,,3.894410845570149,175274.10444168703,4.010406008185974,5.195924217990004,3.894410845570149,3.7385247288124925,3.894410845570149,101013.44836869939,4.07606257384254,4.906443683855112,3.894410845570149,4.602103534251802
44,,-0.014145729815780772,6.450447729518207,3.866366072770997,201862.58109126173,4.214868841112486,5.059300268692123,3.866366072770997,-2.2094709507002057,-0.014145729815780772,6.450447729518207,3.866366072770997,80243.76017680403,4.214868841112486,4.837078046469901,3.866366072770997,4.614813532154654,,,3.866366072770997,178055.1046272602,4.060911058691025,5.175848834252855,3.866366072770997,3.768738197561782,3.866366072770997,99190.607381422,4.116466614246581,4.926903119088982,3.866366072770997,4.614813532154654
45,,-0.16027376549401884,6.511078168006315,3.8383212999718443,204584.92849523923,4.255272881516527,5.0364329339218745,3.8383212999718443,-2.196760952797354,-0.16027376549401884,6.511078168006315,3.8383212999718443,79326.15925140149,4.255272881516527,4.854614752103693,3.8383212999718443,4.627523530057506,,,3.8383212999718443,180631.50463207197,4.1114161091960755,5.151772996879866,3.8383212999718443,3.798951666311071,3.8383212999718443,97467.40963346028,4.156870654650621,4.944439824722774,3.8383212999718443,4.627523530057506
46,,-0.3064014242870088,6.5734935679632125,3.810276527172692,207228.88953257605,4.295676921920568,5.010397932753878,3.810276527172692,-2.1840509548945026,-0.3064014242870088,6.5734935679632125,3.810276527172692,78529.59713496015,4.295676921920568,4.868983791339737,3.810276527172692,4.6402335279603575,,,3.810276527172692,183022.46788659156,4.1619211597011265,5.123181619404267,3.810276527172692,3.8291651350603604,3.810276527172692,95858.30170059553,4.197274695054662,4.958808863958818,3.810276527172692,4.6402335279603575
47,,-0.4525292840855764,6.639199521060418,3.78223175437354,209808.23185885913,4.336080962324608,4.9809794061089825,3.78223175437354,-2.171340956991651,-0.4525292840855764,6.639199521060418,3.78223175437354,77857.51213380852,4.336080962324608,4.879969305098881,3.78223175437354,4.652943525863209,,,3.78223175437354,185247.28564895532,4.212426210206177,5.089597969821923,3.78223175437354,3.8593786038096494,3.78223175437354,94374.90636782412,4.237678735458703,4.969794377717963,3.78223175437354,4.652943525863209
48,,-0.5986580584589091,6.707911516602715,3.754186981574388,212336.0077784921,4.376485002728648,4.948002494485418,3.754186981574388,-2.1586309590887995,-0.5986580584589091,6.707911516602715,3.754186981574388,77312.1342675965,4.376485002728648,4.887396433879357,3.754186981574388,4.665653523766061,,,3.754186981574388,187325.05561656062,4.262931260711227,5.050619964193484,3.754186981574388,3.889592072558939,3.754186981574388,93026.32029723976,4.278082775862742,4.977221506498438,3.754186981574388,4.665653523766061
49,,-0.744785404688353,6.779293389362142,3.7261422087752356,214824.51505984372,4.416889043132689,4.9113439077719,3.7261422087752356,-2.145920961185948,-0.744785404688353,6.779293389362142,3.7261422087752356,76894.69301347577,4.416889043132689,4.89114188756988,3.7261422087752356,4.678363521668913,,,3.7261422087752356,189274.44215816824,4.313436311216278,5.005955429013882,3.7261422087752356,3.919805541308228,3.7261422087752356,91819.42091141903,4.318486816266783,4.980966960188961,3.7261422087752356,4.678363521668913
50,,-0.8909144055952093,6.851538408924452,3.6980974359760834,217285.2860250593,4.4572930835367295,4.870939867367859,3.6980974359760834,-2.1332109632830965,-0.8909144055952093,6.851538408924452,3.6980974359760834,76605.6043696455,4.4572930835367295,4.89114188756988,3.6980974359760834,4.691073519571764,,,3.6980974359760834,191113.508005182,4.363941361721328,4.955450378508832,3.6980974359760834,3.950019010057517,3.6980974359760834,90759.16876832981,4.358890856670824,4.980966960188961,3.6980974359760834,4.691073519571764
51,,-1.0,6.9055044546362225,3.6700526631769312,219729.09825468584,4.497697123940769,4.826790373273297,3.6700526631769312,-2.1205009653802445,-1.0,6.9055044546362225,3.6700526631769312,76444.6365853095,4.497697123940769,4.887396433879357,3.6700526631769312,4.703783517474616,,,3.6700526631769312,192859.6066263908,4.414446412226379,4.899104812678332,3.6700526631769312,3.980232478806807,3.6700526631769312,89848.89567416464,4.3992948970748635,4.977221506498438,3.6700526631769312,4.703783517474616
52,,,,3.642007890377779,222166.0012412687,4.53810116434481,4.77895920408878,3.642007890377779,-2.107790967477393,,,3.642007890377779,76411.05494059969,4.53810116434481,4.879969305098881,3.642007890377779,4.716493515377468,,,3.642007890377779,194529.32472962886,4.464951462731429,4.83707271729667,3.642007890377779,4.0104459475560965,3.642007890377779,89090.57212899666,4.439698937478904,4.969794377717962,3.642007890377779,4.716493515377468
53,,,,3.613963117578627,224605.35429533795,4.578505204748851,4.727569649925595,3.613963117578627,-2.0950809695745414,,,3.613963117578627,76503.74665857907,4.578505204748851,4.868983791339737,3.613963117578627,4.729203513280319,,,3.613963117578627,196138.4650954332,4.5154565132364795,4.769646265868913,3.613963117578627,4.0406594163053855,3.613963117578627,88485.0503933837,4.480102977882945,4.958808863958818,3.613963117578627,4.729203513280319
54,,,,3.5859183447794742,227055.8719023281,4.61890924515289,4.672796570285511,3.5859183447794742,-2.08237097167169,,,3.5859183447794742,76721.32746378783,4.61890924515289,4.854614752103693,3.5859183447794742,4.74191351118317,,,3.5859183447794742,197702.06101946265,4.56596156374153,4.697227542334412,3.5859183447794742,4.0708728850546745,3.5859183447794742,88032.2815355126,4.520507018286985,4.944439824722774,3.5859183447794742,4.74191351118317
55,,,,3.557873571980322,229525.67352360438,4.659313285556931,4.614855824247679,3.557873571980322,-2.0696609737688383,,,3.557873571980322,77062.23153236468,4.659313285556931,4.837078046469901,3.557873571980322,4.754623509086022,,,3.557873571980322,199234.41484844274,4.616466614246581,4.620293278697299,3.557873571980322,4.101086353803964,3.557873571980322,87731.5063396577,4.560911058691025,4.926903119088982,3.557873571980322,4.754623509086022
56,,,,3.52982879918117,232022.3355187658,4.699717325960972,4.553992348609769,3.52982879918117,-2.0569509758659867,,,3.52982879918117,77524.78666229462,4.699717325960972,4.816618611236032,3.52982879918117,4.767333506988874,,,3.52982879918117,200749.15431713773,4.666971664751632,4.539358561424346,3.52982879918117,4.131299822553253,3.52982879918117,87581.42101584359,4.601315099095066,4.906443683855112,3.52982879918117,4.767333506988874
