Wavenumber,Area,Least-square error,Chi-square (10^-6)
753.6074458215259,0.09069070701988174,2.5753984942068913,inf
748.9619378560868,0.34248550873326067,2.5753984942068913,inf
744.926617467658,0.05943556207768409,2.5753984942068913,inf
741.6216792338732,0.25813486082900367,2.5753984942068913,inf
737.309698539705,0.10845886330530896,2.5753984942068913,inf
733.7019262453556,0.08522646136480179,2.5753984942068913,inf
729.7476906507635,0.05556803667005902,2.5753984942068913,inf
